delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0.1,400,unexp,247,1,6,space,1.1264512,None,400,1,[2.368935499995132],[2.36894719999691],6,1,73,0,728.2049504,,728.1930529,728.2049504,729.2055297,729.2055297,729.2055297,730.3403493,space,1.1264512,None,730.3424234,730.4552228,730.7869921,730.7598936,730.7610598,730.7869921,730.7869921,730.7869921,733.1564976,400,1,[2.368935499995132],[2.36894719999691],P1,1,2025-11-14_11h38.40.167,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0605
0.1,1000,expected,248,2,6,space,18.2059282,None,200,1,[3.309714899995015],[3.3097256000037305],6,2,74,6,733.171076,,733.1570559,733.171076,734.1709537,734.1709537,734.1709537,752.3904943,space,18.2059282,None,752.392462,752.505425,752.8314745,752.8015835,752.8032641,752.8314745,752.8314745,752.8314745,756.1415806,200,1,[3.309714899995015],[3.3097256000037305],P1,1,2025-11-14_11h38.40.168,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0606
0.4,400,unexp,249,3,6,space,0.4146512,None,300,1,[1.888714600005187],[1.8887231999979122],6,3,75,1,756.1542196,,756.1418653,756.1542196,757.1550699,757.1550699,757.1550699,757.5719065,space,0.4146512,None,757.5729176,757.9714407,758.2993514,758.2721721,758.2734978,758.2993514,758.2993514,758.2993514,760.188443,300,1,[1.888714600005187],[1.8887231999979122],P1,1,2025-11-14_11h38.40.169,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0607
0.1,1000,expected,250,4,6,space,1.4698714,None,200,1,[1.4787395000021206],[1.4787512000038987],6,4,76,3,760.2043799,,760.1886905,760.2043799,761.1880699,761.1880699,761.2052543,762.6730232,space,1.4698714,None,762.674863,762.7885369,763.1109425,763.088542,763.0901282,763.1109425,763.1109425,763.1109425,764.5902355,200,1,[1.4787395000021206],[1.4787512000038987],P1,1,2025-11-14_11h38.40.170,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0608
0.4,1000,expected,251,5,6,space,0.5368496,None,100,1,[2.6243920999986585],[2.6244115000008605],6,5,77,4,764.6045195,,764.5906527,764.6045195,765.6051931,765.6051931,765.6051931,766.1570879,space,0.5368496,None,766.1591782,766.5713259,766.8972504,766.8675917,766.8687339,766.8972504,766.8972504,766.8972504,769.522278,100,1,[2.6243920999986585],[2.6244115000008605],P1,1,2025-11-14_11h38.40.171,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0609
0.4,1000,expected,252,6,6,space,1.2236762,None,300,1,[1.6735626000008779],[1.6735817000007955],6,6,78,7,769.5381964,,769.5227937,769.5381964,770.5219039,770.5219039,770.5385096,771.7565862,space,1.2236762,None,771.7584592,772.1711266,772.4848902,772.4697815,772.4705457,772.4848902,772.4848902,772.4848902,774.1590673,300,1,[1.6735626000008779],[1.6735817000007955],P1,1,2025-11-14_11h38.40.172,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0610
0.1,1000,expected,253,7,6,space,0.4819445,None,100,1,[1.1409611999988556],[1.140976700000465],6,7,79,9,774.1713819,,774.1596093,774.1713819,775.1717493,775.1717493,775.1717493,775.6558769,space,0.4819445,None,775.6568932,775.7553607,776.0656291,776.0535326,776.0541432,776.0656291,776.0656291,776.0656291,777.2070532,100,1,[1.1409611999988556],[1.140976700000465],P1,1,2025-11-14_11h38.40.173,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0611
0.7,400,unexp,254,8,6,space,1.7615073,None,600,1,[1.4736881999997422],[1.4738219999999274],6,8,80,2,777.2215804,,777.2075248,777.2215804,778.2217536,778.2217536,778.2217536,779.9895658,space,1.7615073,None,779.9916399,780.7052078,781.0321976,781.0014503,781.0026627,781.0321976,781.0321976,781.0321976,782.5065414,600,1,[1.4736881999997422],[1.4738219999999274],P1,1,2025-11-14_11h38.40.174,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0612
0.7,1000,expected,255,9,6,space,0.3590206,None,550,1,[3.0239017000130843],[3.0239151999994647],6,9,81,8,782.5210248,,782.5068413,782.5210248,783.5213722,783.5213722,783.5213722,783.8895432,space,0.3590206,None,783.8905348,784.604485,784.9146237,784.9007751,784.9014995,784.9146237,784.9146237,784.9146237,787.9391187,550,1,[3.0239017000130843],[3.0239151999994647],P1,1,2025-11-14_11h38.40.175,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0613
0.7,1000,expected,256,10,6,space,0.4347209,None,600,1,[2.2944692999881227],[2.294487199993455],6,10,82,11,787.9540265,,787.9399028,787.9540265,788.954576,788.954576,788.954576,789.4050983,space,0.4347209,None,789.4062398,790.1050471,790.4266776,790.4006141,790.401852,790.4266776,790.4266776,790.4266776,792.72177,600,1,[2.2944692999881227],[2.294487199993455],P1,1,2025-11-14_11h38.40.176,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0614
0.7,1000,expected,257,11,6,space,0.8050941,None,700,1,[1.1360771000036038],[1.13609099999303],6,11,83,5,792.7373454,,792.7222064,792.7373454,793.7370783,793.7370783,793.7370783,794.5545189,space,0.8050941,None,794.555475,795.2547129,795.5706008,795.5541157,795.5552264,795.5706008,795.5706008,795.5706008,796.7072095,700,1,[1.1360771000036038],[1.13609099999303],P1,1,2025-11-14_11h38.40.177,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0615
0.7,400,unexp,258,0,7,space,0.6839335,None,500,1,[1.8341214999963995],[1.834133299998939],7,0,84,2,796.7210976,,796.7075775,796.7210976,797.7213457,797.7213457,797.7213457,798.4214054,space,0.6839335,None,798.4223686,799.1207344,799.4376589,799.4209529,799.4215873,799.4376589,799.4376589,799.4376589,801.2726703,500,1,[1.8341214999963995],[1.834133299998939],P1,1,2025-11-14_11h38.40.178,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0616
0.1,400,unexp,259,1,7,space,1.5264001,None,200,1,[1.7520245999912731],[1.752040899998974],7,1,85,0,801.2881138,,801.2730053,801.2881138,802.2874103,802.2874103,802.3036453,803.8223589,space,1.5264001,None,803.8244044,803.9378193,804.2544928,804.2381379,804.2385858,804.2544928,804.2544928,804.2544928,806.0071778,200,1,[1.7520245999912731],[1.752040899998974],P1,1,2025-11-14_11h38.40.179,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0617
0.1,1000,expected,260,2,7,space,0.5493073,None,100,1,[2.2546893999970052],[2.2547085999976844],7,2,86,3,806.0202514,,806.0077453,806.0202514,807.0215804,807.0215804,807.0215804,807.5723777,space,0.5493073,None,807.5747727,807.6879159,808.0183006,807.9904419,807.9916001,808.0183006,808.0183006,808.0183006,810.2736575,100,1,[2.2546893999970052],[2.2547085999976844],P1,1,2025-11-14_11h38.40.180,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0618
0.7,1000,expected,261,3,7,space,3.4771702,None,500,1,[1.2866013000020757],[1.2866184000013163],7,3,87,5,810.2870768,,810.2741394,810.2870768,811.2871654,811.2871654,811.2871654,814.7724278,space,3.4771702,None,814.7742594,815.4877593,815.8177714,815.7882339,815.7894391,815.8177714,815.8177714,815.8177714,817.1049644,500,1,[1.2866013000020757],[1.2866184000013163],P1,1,2025-11-14_11h38.40.181,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0619
0.7,1000,expected,262,4,7,space,0.5687265,None,700,1,[1.1276097999943886],[1.1276248999929521],7,4,88,8,817.1204201,,817.1054762,817.1204201,818.1042238,818.1042238,818.1210819,818.6888075,space,0.5687265,None,818.6902976,819.4046047,819.7288572,819.6987088,819.6998803,819.7288572,819.7288572,819.7288572,820.8570123,700,1,[1.1276097999943886],[1.1276248999929521],P1,1,2025-11-14_11h38.40.182,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0620
0.1,1000,expected,263,5,7,space,0.5368232,None,100,1,[1.6393748999980744],[1.6393886000005296],7,5,89,9,820.8704002,,820.8573462,820.8704002,821.8705947,821.8705947,821.8705947,822.42219,space,0.5368232,None,822.4239586,822.5379152,822.8665175,822.8381221,822.8399347,822.8665175,822.8665175,822.8665175,824.5067196,100,1,[1.6393748999980744],[1.6393886000005296],P1,1,2025-11-14_11h38.40.183,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0621
0.4,1000,expected,264,6,7,space,13.8532242,None,400,1,[2.8658372000063537],[2.865845000007539],7,6,90,4,824.5200542,,824.5072352,824.5200542,825.5210893,825.5210893,825.5210893,839.3880223,space,13.8532242,None,839.3890609,839.7877914,840.1045917,840.0898527,840.0914047,840.1045917,840.1045917,840.1045917,842.9708502,400,1,[2.8658372000063537],[2.865845000007539],P1,1,2025-11-14_11h38.40.184,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0622
0.4,1000,expected,265,7,7,space,2.9037982,None,500,1,[1.9244391999964137],[1.9244571000017459],7,7,91,7,842.9875903,,842.9711018,842.9875903,843.9712288,843.9712288,843.9873737,846.8887511,space,2.9037982,None,846.8907934,847.3041087,847.6294091,847.6009645,847.6021539,847.6294091,847.6294091,847.6294091,849.5545306,500,1,[1.9244391999964137],[1.9244571000017459],P1,1,2025-11-14_11h38.40.185,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0623
0.1,1000,expected,266,8,7,space,1.8864819,None,500,1,[16.10207239999727],[16.102084500002093],7,8,92,6,849.5706461,,849.555211,849.5706461,850.5713339,850.5713339,850.5713339,852.4723873,space,1.8864819,None,852.4740268,852.5875418,852.9201222,852.8915447,852.8927006,852.9201222,852.9201222,852.9201222,869.0226994,500,1,[16.10207239999727],[16.102084500002093],P1,1,2025-11-14_11h38.40.186,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0624
0.4,400,unexp,267,9,7,space,19.5936363,None,200,1,[11.478114400000777],[11.478124800007208],7,9,93,1,869.0366267,,869.0230971,869.0366267,870.0371651,870.0371651,870.0371651,889.6380173,space,19.5936363,None,889.6389891,890.0373661,890.3434401,890.3306238,890.331335,890.3434401,890.3434401,890.3434401,901.8218797,200,1,[11.478114400000777],[11.478124800007208],P1,1,2025-11-14_11h38.40.187,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0625
0.4,1000,expected,268,10,7,space,0.8248684,None,400,1,[4.525022699992405],[4.525042799999937],7,10,94,10,901.8370647,,901.8222247,901.8370647,902.8365774,902.8365774,902.8530407,903.67084,space,0.8248684,None,903.6718866,904.0702461,904.3809726,904.3679539,904.3686503,904.3809726,904.3809726,904.3809726,908.9065593,400,1,[4.525022699992405],[4.525042799999937],P1,1,2025-11-14_11h38.40.188,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0626
0.7,1000,expected,269,11,7,space,0.3335131,None,600,1,[1.2634266999957617],[1.2634384999983013],7,11,95,11,908.9197773,,908.9070075,908.9197773,909.9208409,909.9208409,909.9208409,910.2555356,space,0.3335131,None,910.2566815,910.97009,911.3073199,911.271606,911.2729043,911.3073199,911.3073199,911.3073199,912.5711967,600,1,[1.2634266999957617],[1.2634384999983013],P1,1,2025-11-14_11h38.40.189,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0627
0.1,1000,expected,270,0,8,space,3.0663882,None,300,1,[1.9165803999931086],[1.9165974000061397],8,0,96,3,912.5858191,,912.5716275,912.5858191,913.5705893,913.5705893,913.5866367,916.6377393,space,3.0663882,None,916.6387215,916.7369647,917.0535738,917.0399201,917.0406666,917.0535738,917.0535738,917.0535738,918.9708258,300,1,[1.9165803999931086],[1.9165974000061397],P1,1,2025-11-14_11h38.40.190,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0628
0.7,1000,expected,271,1,8,space,0.6279077,None,200,1,[1.5540621999971336],[1.5540727999905357],8,1,97,8,918.986913,,918.9711517,918.986913,919.9871888,919.9871888,919.9871888,920.6214061,space,0.6279077,None,920.623155,921.33681,921.6675375,921.6393644,921.6404735,921.6675375,921.6675375,921.6675375,923.2220168,200,1,[1.5540621999971336],[1.5540727999905357],P1,1,2025-11-14_11h38.40.191,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0629
0.4,1000,expected,272,2,8,space,0.6412096,None,500,1,[1.360960600010003],[1.3609740000101738],8,2,98,4,923.2360004,,923.2223562,923.2360004,924.2371916,924.2371916,924.2371916,924.8885787,space,0.6412096,None,924.8899099,925.3040369,925.6268881,925.5979393,925.5990848,925.6268881,925.6268881,925.6268881,926.9883463,500,1,[1.360960600010003],[1.3609740000101738],P1,1,2025-11-14_11h38.40.192,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0630
0.1,1000,expected,273,3,8,space,10.1357888,None,400,1,[3.2093106000102125],[3.2093246000004],8,3,99,6,927.0026337,,926.988731,927.0026337,928.0031532,928.0031532,928.0031532,938.1399737,space,10.1357888,None,938.1419688,938.2531603,938.5808105,938.5517141,938.5528651,938.5808105,938.5808105,938.5808105,941.7906764,400,1,[3.2093106000102125],[3.2093246000004],P1,1,2025-11-14_11h38.40.193,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0631
0.7,400,unexp,274,4,8,space,3.0568725,None,600,1,[25.686365000001388],[25.686382400002913],8,4,100,2,941.8023934,,941.791149,941.8023934,942.803499,942.803499,942.803499,945.8714483,space,3.0568725,None,945.8732849,946.5705788,946.9002701,946.872242,946.8733853,946.9002701,946.9002701,946.9002701,972.5871908,600,1,[25.686365000001388],[25.686382400002913],P1,1,2025-11-14_11h38.40.194,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0632
0.1,1000,expected,275,5,8,space,3.2013212,None,300,1,[11.894354399992153],[11.894367199987755],8,5,101,9,972.6025962,,972.5875701,972.6025962,973.6025469,973.6025469,973.6025469,976.8049193,space,3.2013212,None,976.8071409,976.9195549,977.2454168,977.2178889,977.2190905,977.2454168,977.2454168,977.2454168,989.1402525,300,1,[11.894354399992153],[11.894367199987755],P1,1,2025-11-14_11h38.40.195,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0633
0.4,400,unexp,276,6,8,space,0.6404527,None,400,1,[1.531599100009771],[1.5316182000096887],8,6,102,1,989.1521488,,989.1405852,989.1521488,990.1524019,990.1524019,990.1524019,990.8039442,space,0.6404527,None,990.8058096,991.20332,991.5298853,991.4996616,991.5013112,991.5298853,991.5298853,991.5298853,993.0622012,400,1,[1.531599100009771],[1.5316182000096887],P1,1,2025-11-14_11h38.40.196,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0634
0.7,1000,expected,277,7,8,space,0.4505424,None,500,1,[2.43552759999875],[2.4355397000035737],8,7,103,5,993.0657056,,993.0628201,993.0657056,994.0695267,994.0695267,994.0695267,994.5221495,space,0.4505424,None,994.5239299,995.2361197,995.5528403,995.5383858,995.5391404,995.5528403,995.5528403,995.5528403,997.9888437,500,1,[2.43552759999875],[2.4355397000035737],P1,1,2025-11-14_11h38.40.197,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0635
0.7,1000,expected,278,8,8,space,0.460871,None,600,1,[1.5073039999988396],[1.5073116999992635],8,8,104,11,998.0023655,,997.989191,998.0023655,999.003194,999.003194,999.003194,999.4701923,space,0.460871,None,999.4712028,1000.186029,1000.511721,1000.484129,1000.485243,1000.511721,1000.511721,1000.511721,1002.019395,600,1,[1.5073039999988396],[1.5073116999992635],P1,1,2025-11-14_11h38.40.198,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0636
0.4,1000,expected,279,9,8,space,2.7189036,None,400,1,[1.4861728999967454],[1.4861815000040224],8,9,105,10,1002.036105,,1002.019698,1002.036105,1003.019422,1003.019422,1003.036598,1005.754365,space,2.7189036,None,1005.75697,1006.169562,1006.499718,1006.47189,1006.473183,1006.499718,1006.499718,1006.499718,1007.986312,400,1,[1.4861728999967454],[1.4861815000040224],P1,1,2025-11-14_11h38.40.199,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0637
0.1,400,unexp,280,10,8,space,0.6059532,None,300,1,[2.68312159999914],[2.683141000001342],8,10,106,0,1008.002235,,1007.986749,1008.002235,1008.986002,1008.986002,1009.00287,1009.604437,space,0.6059532,None,1009.605399,1009.719799,1010.036141,1010.021677,1010.022564,1010.036141,1010.036141,1010.036141,1012.719917,300,1,[2.68312159999914],[2.683141000001342],P1,1,2025-11-14_11h38.40.200,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0638
0.4,1000,expected,281,11,8,space,3.7714874,None,300,1,[3.6520277000090573],[3.652037100007874],8,11,107,7,1012.736177,,1012.720503,1012.736177,1013.719585,1013.719585,1013.736163,1017.504205,space,3.7714874,None,1017.506132,1017.919206,1018.234925,1018.21897,1018.220286,1018.234925,1018.234925,1018.234925,1021.887451,300,1,[3.6520277000090573],[3.652037100007874],P1,1,2025-11-14_11h38.40.201,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0639
0.4,1000,expected,282,0,9,space,0.2946994,None,400,1,[1.3055621000094106],[1.30557540000882],9,0,108,10,1021.901651,,1021.888366,1021.901651,1022.902947,1022.902947,1022.902947,1023.203618,space,0.2946994,None,1023.204636,1023.619428,1023.932112,1023.918785,1023.919636,1023.932112,1023.932112,1023.932112,1025.238383,400,1,[1.3055621000094106],[1.30557540000882],P1,1,2025-11-14_11h38.40.202,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0640
0.7,1000,expected,283,1,9,space,0.510865,None,500,1,[2.1201463999896077],[2.12016500000027],9,1,109,11,1025.251788,,1025.239284,1025.251788,1026.252648,1026.252648,1026.252648,1026.769783,space,0.510865,None,1026.77076,1027.469456,1027.798841,1027.772051,1027.77324,1027.798841,1027.798841,1027.798841,1029.919575,500,1,[2.1201463999896077],[2.12016500000027],P1,1,2025-11-14_11h38.40.203,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0641
0.4,400,unexp,284,2,9,space,0.2546574,None,300,1,[1.7906733999989228],[1.7906834000023082],9,2,110,1,1029.935397,,1029.919823,1029.935397,1030.935858,1030.935858,1030.935858,1031.203483,space,0.2546574,None,1031.204475,1031.602816,1031.913422,1031.898804,1031.899991,1031.913422,1031.913422,1031.913422,1033.70449,300,1,[1.7906733999989228],[1.7906834000023082],P1,1,2025-11-14_11h38.40.204,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0642
0.1,1000,expected,285,3,9,space,32.3540657,None,100,1,[1.5351923999987775],[1.5352046000043629],9,3,111,3,1033.718569,,1033.704838,1033.718569,1034.71893,1034.71893,1034.71893,1067.086762,space,32.3540657,None,1067.088521,1067.20249,1067.534488,1067.502729,1067.503921,1067.534488,1067.534488,1067.534488,1069.07051,100,1,[1.5351923999987775],[1.5352046000043629],P1,1,2025-11-14_11h38.40.205,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0643
0.4,1000,expected,286,4,9,space,0.4587592,None,200,1,[1.1093135000119219],[1.1093303000088781],9,4,112,7,1069.084941,,1069.070849,1069.084941,1070.086609,1070.086609,1070.086609,1070.552634,space,0.4587592,None,1070.553707,1070.952361,1071.277508,1071.248847,1071.250481,1071.277508,1071.277508,1071.277508,1072.387408,200,1,[1.1093135000119219],[1.1093303000088781],P1,1,2025-11-14_11h38.40.206,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0644
